created_at,sale_price,name,cost,category,retail_price
2020-01-16 03:16:25 UTC,30,Boca Classics Cardigan Sweater,23.2999999076128,Sweaters,50
2022-05-25 01:42:26 UTC,60,Men's Stormy Kromer Wool Button Sleeveless Vest,72.317118809466365,Sweaters,134.91999816894531
2020-12-21 12:35:21 UTC,48.599998474121087,V-Neck Cardigan Sweater,25.992450380320847,Sweaters,48.950000762939446
2021-12-31 02:07:33 UTC,129,Cardigan Sweater Full Zip,31.353850401697308,Sweaters,59.950000762939446
2022-03-15 06:28:32 UTC,28.829999923706051,Links Stitch V-Neck Cardigan,28.356350318884104,Sweaters,59.950000762939446
2022-04-13 01:10:25 UTC,25,Quarter-Zip Sweater,22.6149004122898,Sweaters,48.950000762939446
2022-03-05 13:41:52 UTC,18,Original Penguin Men's Hector V-Neck Sweater,32.84645098175406,Sweaters,72.19000244140625
2021-10-27 14:04:33 UTC,12.989999771118164,Original Penguin Men's Long Sleeve Donegal Saddle R V-Neck Sweater,41.989999995566905,Sweaters,85
2022-05-17 03:51:24 UTC,21.989999771118164,Original Penguin Men's Earl Sweater Cardigan,42.007999923080206,Sweaters,89
2022-04-18 07:19:09 UTC,37.900001525878906,Original Penguin Men's Test Her Crew-Neck Sweater,37.130000052973621,Sweaters,79
2021-12-02 03:03:24 UTC,65.129997253417969,Original Penguin Men's Chester V-Neck Sweater,43.13400000706315,Sweaters,79
2021-03-07 07:20:08 UTC,139.97000122070312,Original Penguin Men's Long Sleeve Raglan Donegal Sweater,31.365380593816639,Sweaters,59.630001068115234
2021-08-02 00:40:55 UTC,89.989997863769531,Original Penguin Men's The Hawk Cardigan,38.185801264923811,Sweaters,82.120002746582031
2020-07-16 05:25:07 UTC,124.5,Original Penguin Men's Kris Sweater,20.759999975562096,Sweaters,40
2022-04-26 16:49:13 UTC,15,Original Penguin Men's The Bell Sweater,47.089348784843082,Sweaters,103.9499969482422
2021-04-20 12:46:40 UTC,54,Original Penguin Men's Pro-Bro Mock Sweater,58.375000022351742,Sweaters,125
2021-05-13 13:06:11 UTC,189,Oscar De La Renta Crew Neck Sweater,22.324500063434243,Sweaters,49.5
2022-03-12 00:30:28 UTC,35,Oscar de la Renta Colorblock Sweater,25.85000003688037,Sweaters,55
2022-05-11 08:12:34 UTC,184.72000122070312,Polo Ralph Lauren Cotton V-Neck Sweater,44.029999934136875,Sweaters,85
2021-12-06 15:58:57 UTC,396,Ralph Lauren Hand Knit Silk Linen Men's Sweater,71.488997746989128,Sweaters,129.97999572753906
2021-06-06 06:18:19 UTC,39.5,Williams Cashmere Men's 100% Cashmere V-Neck Sweater,40.612499968148768,Sweaters,85.5
2021-06-04 07:12:25 UTC,25,Williams Cashmere Men's 100% Cashmere  Long-Sleeve Crew-Neck Sweater,43.947000036947429,Sweaters,85.5
2019-09-22 16:33:19 UTC,13.989999771118164,Williams Cashmere Men's 100% Cashmere Zip Mock-Neck Sweater,55.015999913215637,Sweaters,104
2022-06-07 06:27:30.814017 UTC,69.949996948242188,Williams Cashmere Men's 100% Cashmere Turtleneck Sweater,48.768000036478043,Sweaters,96
2022-05-05 08:13:36 UTC,27.989999771118164,Williams Cashmere Men's 100% Cashmere Striped Crew Neck Sweater,44.495998576596378,Sweaters,92.699996948242173
2021-09-03 09:27:46 UTC,44,Williams Cashmere Men's 100% Cashmere Zip Mock-Neck Stripe Sweater,53.559999965131283,Sweaters,104
2021-02-01 04:29:59 UTC,89.5,Williams Cashmere Men's 100% Cashmere Thin Stripe V-Neck sweater,46.727999914437525,Sweaters,99
2022-06-09 12:16:55.228388 UTC,14.399999618530272,Maglierie Di Perugia MDP IU 1803 ANT Silk/Cashmere Mock Neck Half Zip Dark Grey Men's Sweater,45.115299060337989,Sweaters,95.989997863769517
2022-04-09 08:32:04 UTC,32,Maglierie Di Perugia MDP IU 1802 ANT Silk/Cashmere V-Neck Dark Grey Men's Sweater,48.474948910475895,Sweaters,95.989997863769517
2021-07-22 07:36:15 UTC,39.9900016784668,Maglierie Di Perugia MDP IU 1804 TOR Silk/Cashmere Mock Neck Zip Through Taupe Men's Knit Sweater,47.611038922192563,Sweaters,95.989997863769517
2021-07-01 08:46:17 UTC,16.950000762939453,Maglierie Di Perugia MDP IU 1804 GRI Silk/Cashmere Mock Neck Zip Through Grey Men's Knit Sweater,44.443368965153695,Sweaters,95.989997863769517
2021-07-29 13:52:36 UTC,59,Zimmerli/GranSasso ExtraFine Merino Wool Mock Turtleneck Sweater,93.101098462465316,Sweaters,186.94999694824216
2022-05-03 12:21:22 UTC,69.989997863769531,Zimmerli/Gran Sasso ExtraFine Merino Wool Sleeveless V-Neck Sweater,95.915048498292251,Sweaters,177.94999694824219
2022-02-28 01:14:35 UTC,26.989999771118164,Zimmerli/Gran Sasso ExtraFine Merino Wool V-Neck Sweater,87.86649869103357,Sweaters,186.94999694824216
2020-10-10 00:21:40 UTC,42.5,Faconnable Tailored Denim Men's Pullover Sweater,47.59334917915389,Sweaters,91.3499984741211
2022-04-28 11:36:31 UTC,19.8799991607666,Lacoste Cotton Jersey Long Sleeve V-neck Sweater,45.962000049650662,Sweaters,98
2021-11-13 09:06:42 UTC,40,Lacoste L!ve Men's Cotton Jersey Crewneck Striped Sweater Navy,67.4596177031818,Sweaters,129.97999572753906
2021-07-30 01:25:13 UTC,9.880000114440918,Lacoste Men's Club Cashmere Crewneck Sweater Blue,192.1390255829948,Sweaters,349.98001098632807
2020-05-13 02:27:11 UTC,37.599998474121087,Lacoste GLC Engineered Stripe V Neck Sweater,69.929999895393848,Sweaters,135
2021-10-28 10:45:34 UTC,54.930000305175774,Lacoste LIVE Men's Letterman Jersey Cotton Big Croc Cardigan Sweater Navy,87.290297988199441,Sweaters,179.97999572753906
2020-03-08 03:03:59 UTC,127.9499969482422,Lacoste Men's Long Sleeve Boat Neck Bar Stripe Cotton Jersey Sweater Blue,70.054617700127068,Sweaters,134.97999572753906
2021-10-28 16:24:25 UTC,12,Carhartt Men's Big-Tall Sweater Knit Quarter Zip,27.172800403130051,Sweaters,49.950000762939446
2022-06-07 17:01:54.398723 UTC,11.899999618530272,Carhartt K203 Men's Mock Turtleneck,23.44423909281403,Sweaters,49.669998168945312
2022-05-13 22:22:40 UTC,69.989997863769531,Carhartt Men's Big-Tall Sweater Knit Crew Neck,23.689050446589288,Sweaters,43.950000762939446
2021-08-12 02:23:48 UTC,25,Oak Hill Big & Tall Zip Mockneck Cardigan,34.2239999868907,Sweaters,69
2022-02-07 05:26:16 UTC,72,Oak Hill Big & Tall Shawl Collar Knit,32.980000022798777,Sweaters,68
2020-03-11 00:41:04 UTC,159.99000549316406,Oak Hill Big & Tall V-Neck Sweater,24.239999994635586,Sweaters,48
2021-12-28 02:48:19 UTC,68,Oak Hill Big & Tall V-Neck Sweater Vest,19.519999995827675,Sweaters,40
2022-05-03 01:29:52 UTC,50,Oak Hill Big & Tall Mockneck Pullover,33.115999981760979,Sweaters,68
2020-11-19 09:24:11 UTC,15,Oak Hill Big & Tall Argyle Button Mockneck,36.983999893069274,Sweaters,69
2020-02-25 10:32:56 UTC,6.8499999046325684,Oak Hill Big & Tall Quarter-Zip Twill Pullover,32.340000048279762,Sweaters,60
2020-04-23 17:23:29 UTC,13.710000038146973,Oak Hill Mockneck Cardigan,30.21799998357892,Sweaters,58
2022-02-09 08:36:00 UTC,49.5,Zanerobe Men's Sloan Sweater,43.28100005351007,Sweaters,94.5
2022-01-08 08:12:12 UTC,112.5,Arc'teryx Men's Cordin Pullover,69.524999954737723,Sweaters,135
2021-05-07 15:02:26 UTC,64.989997863769531,Fuzzdandy - Mens Cable Knit Reindeer Christmas Jumper Sweater Red Xs S M L Xl XXL,22.259999971836805,Sweaters,42
2022-06-11 12:48:08.083552 UTC,38.5,Mens Snowman Christmas Tree Novelty Festive Jumper Sweater Xs S M L Xl,24.52500008046627,Sweaters,45
2021-04-24 04:03:21 UTC,69.5,Fuzzdandy - Mens Kitsch Reindeer Christmas Jumper Sweater Navy Xs S M L Xl,21.672000031918287,Sweaters,42
2021-11-01 11:25:50 UTC,64.5,Brooks Brothers - Princeton University Merino V- Neck Sweater,62.068000063300126,Sweaters,118
2022-01-01 15:44:56 UTC,68,Ugly Christmas Sweater - Reindeer Threesome Sweater featuring Rudolph by Skedouche,37.115359132751216,Sweaters,79.989997863769531
2019-12-20 16:45:04 UTC,22.5,Ugly Christmas Sweater - Humping Reindeer Games Holiday Sweater by Skedouche,41.9947489082776,Sweaters,79.989997863769531
2021-03-11 14:06:20 UTC,14,Ugly Christmas Sweater - Reindeer Threesome Naughty Vintage Sweater by Skedouche,38.795148990746959,Sweaters,79.989997863769531
2021-12-29 11:59:52 UTC,249.94999694824216,Ugly Christmas Sweater - Black Santa Clause Holiday Sweater by Skedouche,36.81127892429501,Sweaters,77.989997863769531
2021-12-30 11:07:18 UTC,27.360000610351559,Ugly Christmas Sweater - Holiday Reindeer Pullover Sweater by Skedouche,38.173768886014365,Sweaters,72.989997863769531
2019-05-14 10:07:00 UTC,187.6000061035156,Ugly Christmas Sweater - Lighted LED Christmas Tree Sweater Vest in Black,38.955128938200765,Sweaters,79.989997863769531
2022-05-19 05:07:25 UTC,11.159999847412108,Ugly Christmas Sweater - Lighted LED Naughty Gingerbread Man Holiday Sweater by Skedouche,41.743968927640211,Sweaters,82.989997863769531
2021-11-05 07:17:13 UTC,69.949996948242188,Ugly Christmas Sweater - Excited Snowman Naughty Holiday Sweater by Skedouche,38.761028936259706,Sweaters,77.989997863769531
2022-03-27 17:38:28 UTC,37.720001220703125,Ugly Holiday Sweater - Lighted Chanukah Holiday Sweater with LED Lights,41.754778875352144,Sweaters,79.989997863769531
2022-02-27 12:20:19 UTC,14.989999771118164,Ugly Christmas Sweater - Santa Suit Men's Holiday Sweater by Skedouche,33.21044889749885,Sweaters,72.989997863769531
2021-04-04 03:33:41 UTC,18,Ugly Sweater - The Kosby Sweater by Skedouche,38.465728925325422,Sweaters,72.989997863769531
2021-07-27 23:33:34 UTC,36,Ted Baker Men's Tugowar Long Sleeve Shwal Neck,47.713048481521007,Sweaters,103.9499969482422
2021-11-22 08:51:42 UTC,21.989999771118164,Ted Baker Men's Princiz Long Sleeve Cardigan,75.91500012204051,Sweaters,157.5
2020-03-11 16:35:54 UTC,58,Ted Baker Men's Bayond Long Sleeve Shawl Neck,60.30297139770046,Sweaters,125.37000274658205
2022-04-14 14:08:58 UTC,115,G by GUESS Deluxe Mock-Neck Cardigan,39.112500027753406,Sweaters,74.5
2021-09-01 03:58:49 UTC,34.9900016784668,John Henry Men's V-Neck Sweater,14.862689864282906,Sweaters,27.989999771118164
2021-10-12 00:56:58 UTC,13.989999771118164,John Henry Men's Long Sleeve Crew Neck Sweater,13.740000016987324,Sweaters,30
2022-05-06 12:36:11 UTC,49.7599983215332,John Henry Men's Button Mock Sweater,13.37921989393115,Sweaters,27.989999771118164
2019-03-29 10:53:43 UTC,25,John Henry Men's Long Sleeve V-Neck Sweater,15.780000016093254,Sweaters,30
2021-09-05 10:29:02 UTC,25,Tasso Elba Chunky Quarter Zip Sweater,24.523469827676863,Sweaters,47.069999694824219
2021-09-22 15:46:39 UTC,14.5,Tasso Elba Mock Turtleneck Sweater,24.793799642839279,Sweaters,48.049999237060554
2021-06-19 05:11:16 UTC,28.950000762939453,Tasso Elba Turtleneck Solid Sweater,22.946039354189335,Sweaters,49.029998779296882
2022-04-22 02:54:03 UTC,34.979999542236328,Tasso Elba Argyle Quarter Zip Sweater,27.799999237060547,Sweaters,55.599998474121087
2021-07-12 09:03:52 UTC,80.989997863769531,Tasso Elba Turtleneck Cardigan Sweater,26.335440467414852,Sweaters,56.880001068115234
2022-01-28 04:28:23 UTC,55.299999237060554,Tasso Elba Quarter Zip Sweater,24.220819394415543,Sweaters,49.029998779296882
2022-05-12 06:22:03 UTC,9.8100004196167,Calvin Klein Sportswear Men's Logo Full Zip Milano Sweater,25.694860884334297,Sweaters,49.9900016784668
2021-02-11 16:31:44 UTC,13.229999542236328,Calvin Klein Sportswear Men's Tipped Merino V-Neck Sweater,24.470599338249865,Sweaters,49.939998626708977
2021-07-09 11:11:56 UTC,69,Calvin Klein Sportswear Men's Transitional Cotton Modal V-Neck,42.6119998767972,Sweaters,79.5
2022-05-25 23:45:12 UTC,17.989999771118164,Calvin Klein Sportswear Men's 1/4 Zip Mock Neck Cable Detail Sweater,28.795200832481683,Sweaters,59.9900016784668
2020-02-18 14:06:02 UTC,119.98999786376952,Calvin Klein Mens Modern Merino Wool V-Neck Sweater,24.915000088512897,Sweaters,55
2020-12-22 18:02:49 UTC,55,Calvin Klein Sportswear Men's Tipped Merino Crew Neck Sweater,21.04059933668524,Sweaters,42.939998626708977
2021-06-09 22:03:51 UTC,65,Calvin Klein Sportswear Men's Long Sleeve Rib Turtleneck,36.967499988153577,Sweaters,79.5
2021-10-28 16:11:18 UTC,15,Calvin Klein Sportswear Men's Space Dye Hooded Sweater,21.505220807670355,Sweaters,44.9900016784668
2022-02-27 13:56:19 UTC,17.989999771118164,Calvin Klein Sportswear Men's V-Neck Staghorn Cable Sweater,31.734710837849377,Sweaters,59.9900016784668
2020-10-25 14:59:47 UTC,47.799999237060554,Calvin Klein Sportswear Men's Shawl Collar Alpaca Wool Blend Sweater,34.015138931546957,Sweaters,69.989997863769531
2020-10-27 16:17:41 UTC,19.5,Calvin Klein Sportswear Men's Ottoman Full Needle V-Neck Sweater,25.944810840583,Sweaters,49.9900016784668
2021-04-27 12:27:20 UTC,8.4700002670288086,Calvin Klein Sportswear Men's Merino Color Blocked V-Neck Sweater,22.996490822332209,Sweaters,50.9900016784668
2021-04-22 06:22:50 UTC,33.9900016784668,Calvin Klein Sportswear Men's Marled Trim Crew Neck Sweater,33.665189015233366,Sweaters,69.989997863769531
2020-02-26 17:30:34 UTC,8.9700002670288086,Calvin Klein Sportswear Men's Wide Scooped Crew Neck Sweater,23.095380836534204,Sweaters,49.9900016784668
2020-09-26 15:54:05 UTC,5.9899997711181641,Calvin Klein Sportswear Men's Tipped Cardigan,28.5856207476902,Sweaters,61.7400016784668
2021-11-24 05:19:59 UTC,25,Calvin Klein Sportswear Men's Links Stitched Cardigan Sweater,37.047499995678656,Sweaters,72.5
2021-11-12 01:06:38 UTC,28.989999771118164,Calvin Klein Sportswear Men's Links 1/4 Zip,38.284528718845245,Sweaters,69.989997863769531
2021-10-15 09:54:13 UTC,22.989999771118164,Calvin Klein Sportswear Men's Ombre Button Mock Neck Sweater,36.64961817851767,Sweaters,74.339996337890625
2021-09-13 13:18:47 UTC,56,Calvin Klein Sportswear Men's Striped Full Zip Sweater,36.674758895216286,Sweaters,69.989997863769531
2021-08-29 14:23:35 UTC,39.9900016784668,Calvin Klein Sportswear Men's Merino Color Blocked Crew Neck Sweater,32.154640806690445,Sweaters,59.9900016784668
2022-05-19 15:42:30 UTC,22,Calvin Klein Sportswear Men's Long Sleeve V-Neck Full Needle Sweater,32.499599216485024,Sweaters,63.599998474121087
2021-07-02 07:07:35 UTC,399,Calvin Klein Sportswear Men's Utilitarian Mixed Media Crew Neck,29.886699638701231,Sweaters,56.389999389648438
2022-03-08 04:28:31 UTC,24.989999771118164,Calvin Klein Sportswear Men's Engineered Stripe Cardigan Sweater,30.663489123689232,Sweaters,67.989997863769531
2022-06-05 15:17:52.386055 UTC,89,Calvin Klein Sportswear Men's Button Front Cardigan Sweater,36.129238188090021,Sweaters,74.339996337890625
2021-05-10 08:03:48 UTC,22,Calvin Klein Sportswear Men's Birdseye Striped V-Neck Sweater,25.601059717858728,Sweaters,56.389999389648438
2022-05-24 05:45:40 UTC,15.600000381469728,Calvin Klein Sportswear Men's Double Breasted Cardigan Sweater,57.347999949008234,Sweaters,118
2022-06-06 13:01:28.228388 UTC,200,Calvin Klein Sportswear Men's Crew Neck Waffle Sweater,26.297250098768625,Sweaters,50.090000152587891
2020-03-01 03:51:31 UTC,15.489999771118164,Calvin Klein Sportswear Men's Long Sleeve V-Neck Merino Sweater,28.97517075527638,Sweaters,59.9900016784668
2021-12-22 12:16:25 UTC,15,Calvin Klein Sportswear Men's Haberdashery Cardigan,47.882500013336539,Sweaters,89.5
2022-04-06 11:57:43 UTC,39.9900016784668,Calvin Klein Sportswear Men's Ottoman Intarsia Crew Neck Sweater,26.201300380934772,Sweaters,54.700000762939446
2022-04-06 11:37:49 UTC,29.950000762939453,Calvin Klein Sportswear Men's Plaid Full Zip Sweater,34.64243815609575,Sweaters,74.339996337890625
2022-05-10 16:00:59 UTC,14.899999618530272,Calvin Klein Sportswear Men's Long Sleeve 1/4 Zip Mock Neck Sweater,28.533339694103081,Sweaters,56.389999389648438
2020-12-11 15:24:28 UTC,9.15999984741211,Calvin Klein Sportswear Men's Orkney Full Zip Texture Stitched Sweater,40.069258085941669,Sweaters,74.339996337890625
2022-03-12 15:25:06 UTC,68,Calvin Klein Sportswear Men's Linen Yarn Hooded Sweater,27.844740836108329,Sweaters,61.7400016784668
2021-04-06 22:38:30 UTC,24.989999771118164,Calvin Klein Sportswear Men's Long Sleeve V-Neck Color Block Sweater,32.274620829713641,Sweaters,59.9900016784668
2022-03-05 10:58:40 UTC,22,Calvin Klein Sportswear Men's Diagonal Stripe Tipped V-Neck Sweater,25.601059717858728,Sweaters,56.389999389648438
2022-01-01 14:04:21 UTC,64.949996948242188,Calvin Klein Sportswear Men's Color Blocked Full Needle Sweater,47.6140001360327,Sweaters,89.5
2020-06-28 14:34:34 UTC,9.5,Calvin Klein Sportswear Men's Honeycomb Sweater,35.31149823280424,Sweaters,74.339996337890625
2021-08-11 00:03:54 UTC,42.979999542236328,Calvin Klein Full-Zip Mockneck Cardigan,29.879999994300302,Sweaters,60
2022-03-09 14:41:15 UTC,49.950000762939446,Calvin Klein Mens 1/4 Zip Pullover Sweater Black,14.425189908230156,Sweaters,29.989999771118164
2020-03-01 14:20:44 UTC,29.989999771118164,Calvin Klein Sportswear Men's 1/4 Zip Rib Sweater,31.734360889411867,Sweaters,61.7400016784668
2022-03-10 17:50:28 UTC,14.989999771118164,Calvin Klein Sportswear Men's Full Zip Mixed Media Sweater,76.9459999576211,Sweaters,158
2022-01-12 22:08:09 UTC,45,LINCS DC &Co Men's Merino Tipped Vest,41.7339999563992,Sweaters,77
2022-05-05 03:24:39 UTC,79.989997863769531,Robert Graham Men's Gunther Mock Neck,57.752099648071081,Sweaters,112.13999938964844
2022-04-30 14:32:26 UTC,25,Royal Robbins Men's Clagstone Full Zip Shirt,46.637548215721552,Sweaters,84.949996948242173
2022-04-06 15:57:29 UTC,32.9900016784668,Spring+Mercer Men's Rugby V-Neck Sweater,32.760000012349337,Sweaters,65
2021-12-03 02:14:48 UTC,44,Spring+Mercer Men's Full Zip Varsity Cardigan,12.889200183081629,Sweaters,27.600000381469727
2021-02-11 07:31:40 UTC,23.989999771118164,Spring+Mercer Men's Shaker Sherpa,25.050000002374876,Sweaters,50
2022-01-10 04:32:20 UTC,29,Spring+Mercer Men's Varsity Argyle Sweater,42.720000147819519,Sweaters,80
2021-11-07 09:37:59 UTC,179.99000549316406,Spring+Mercer Men's Colorblock Vest,12.324999994598327,Sweaters,25
2021-07-08 23:11:16 UTC,39.9900016784668,Spring+Mercer Men's Cable Shawl Sweater,23.385600786113741,Sweaters,50.400001525878906
2021-09-04 15:33:14 UTC,13.609999656677246,Spring+Mercer Men's Patch Pocket Cardigan Sweater,29.767500421665609,Sweaters,56.700000762939446
2019-10-09 11:49:39 UTC,31.989999771118164,Banana Republic Men's Crew Neck Long Sleeve Thermal Striped Sweater Green,22.962239595422744,Sweaters,48.959999084472656
2021-12-02 10:55:23 UTC,7.2899999618530273,Banana Republic Men's Long Sleeve V-Neck Sweater Navy Blue,29.90368065095663,Sweaters,54.970001220703125
2021-05-18 11:28:30 UTC,29.979999542236328,Banana Republic Men's Crew Neck Long Sleeve Thermal Striped Sweater Gray,24.235199552285671,Sweaters,48.959999084472656
2021-07-31 01:02:30 UTC,85.419998168945312,Banana Republic Men's Pullover Designer Sweater Blue w/Thin Gray Stripes,25.584640630212281,Sweaters,49.970001220703125
2021-03-02 04:13:36 UTC,135,Banana Republic Men's Crew Neck Long Sleeve Thermal Striped Sweater Blue Gray,23.843519541006089,Sweaters,48.959999084472656
2021-09-01 10:08:57 UTC,29.989999771118164,Banana Republic Men's Full Zip Button Up Mock Neck Sweater Cardigan Black,31.805999540179968,Sweaters,66.959999084472656
2021-08-24 16:11:11 UTC,28,Banana Republic Men's High Neck Henley Pullover Sweater Gray,30.783500713087616,Sweaters,55.970001220703125
2020-10-28 04:07:59 UTC,54,Banana Republic Men's Pullover 1/4 Button Down Designer Sweater Black,29.1341006101124,Sweaters,54.970001220703125
2021-07-03 12:44:12 UTC,12.529999732971191,Banana Republic Men's Gray w/Dark Gray Checkered Pattern V-Neck Sweater,29.738770722653271,Sweaters,54.970001220703125
2022-02-28 02:40:57 UTC,56,Banana Republic Men's Dark Gray V-Neck Sweater,24.835090605386384,Sweaters,49.970001220703125
2020-06-29 03:03:25 UTC,30,Banana Republic Men's Maroon w/Brown Crew Neck Sweater,26.034370621838718,Sweaters,49.970001220703125
2021-11-03 08:09:00 UTC,66,Banana Republic Men's Argyle Long Sleeve V-Neck Sweater Blue,26.737620670882169,Sweaters,48.970001220703125
2020-10-25 10:38:43 UTC,24.989999771118164,Mens Pure Cashmere Polo Sweater,123.74000024050474,Sweaters,269
2021-10-13 03:12:30 UTC,297,Mens Pure Cashmere Argyle V Neck Sweater,157.63499994948506,Sweaters,339
2022-01-31 03:34:11 UTC,35,Mens Pure Cashmere Slipover Tanktop,93.9279998280108,Sweaters,199
2020-06-04 08:50:27 UTC,36.9900016784668,Buffalo by David Bitton Men's W-Amino Sweater,33.144800844308733,Sweaters,63.7400016784668
2020-02-09 23:58:40 UTC,65,Buffalo by David Bitton Men's Filip Sweater,56.167999897152185,Sweaters,119
2022-05-11 16:32:47 UTC,99.949996948242173,Buffalo by David Bitton Men's Wowar Sweater,37.562488887900713,Sweaters,68.669998168945312
2022-06-06 06:17:35 UTC,52.130001068115234,Buffalo by David Bitton Men's Wutang Sweater,35.535780538396239,Sweaters,74.970001220703125
2021-10-31 17:24:19 UTC,26,DC Men's Sabotage 3 Sweater,22.17600005865097,Sweaters,48
2022-02-17 02:57:12 UTC,90,DC Men's Bob Sweater,25.068999962881207,Sweaters,53
2020-11-16 12:17:59 UTC,35,DC Men's Alpha Crew Neck Sweater,28.380000041797761,Sweaters,55
2020-12-10 13:22:56 UTC,32,DKNYC Men's Wool V-Neck Striped Sweater,20.807160779707282,Sweaters,42.9900016784668
2022-05-22 02:22:31 UTC,34.9900016784668,IZOD Men's Essential V-Neck Sweater,24.250000016763806,Sweaters,50
2020-03-22 07:09:50 UTC,50,IZOD Men's Shaker Chest Stripe Sweater,21.772799609851841,Sweaters,44.799999237060554
2021-04-18 14:50:10 UTC,42.9900016784668,IZOD Men's Varsity Button Mock Tee,20.665399207597968,Sweaters,40.599998474121087
2021-07-24 16:10:17 UTC,52,Izod Cotton Fancies Crew Neck Sweater,26.280079269720321,Sweaters,49.029998779296882
2022-02-12 02:47:07 UTC,9.9899997711181641,IZOD Men's Varsity Allover Stripe Sweater,17.559959773525559,Sweaters,34.979999542236328
2022-04-18 07:16:10 UTC,60.9900016784668,IZOD Men's Quarter Zip Sweater,30.848000049591064,Sweaters,64
2019-07-22 13:13:48 UTC,49.9900016784668,IZOD Men's Tipped Shaker Sweater,15.720000006258488,Sweaters,30
2021-12-31 02:11:10 UTC,14.949999809265137,Izod Pullover Long Sleeve Sweater,26.312000002712008,Sweaters,52
2022-05-16 04:17:33 UTC,39.9900016784668,IZOD Men's Chest Stripe Sweater,17.659850612546876,Sweaters,34.970001220703125
2021-02-17 02:47:48 UTC,19,Izod Basic Cable V-Neck Sweater,12.149060511606336,Sweaters,22.540000915527344
2021-10-25 11:34:15 UTC,49.950000762939446,Izod Men's 1/4 Zip Cardigan Mock-turtleneck Sweater (Medium Brown),8.8347998733863236,Sweaters,16.989999771118164
2020-09-25 20:56:06 UTC,30,Izod Big and Tall V-Neck Sweater Vest,20.697720529987212,Sweaters,39.880001068115234
2022-05-26 04:09:05 UTC,14.989999771118164,Izod Big and Tall Long Sleeve V-neck Sweater,18.0656405480361,Sweaters,39.880001068115234
2022-05-29 06:29:48 UTC,84.209999084472656,Izod Cotton Fancies Crew Neck Striped Sweater,29.014340098287761,Sweaters,53.930000305175774
2022-01-18 11:59:48 UTC,120,Izod Men's Tipped Shaker Cotton Quarter Zip Black Heather Sweater,24.486999986693263,Sweaters,47
2022-06-06 13:31:44 UTC,32.630001068115234,Bella Unisex 5.6 oz. Triblend Cardigan - GREY TRIBLEND - XS,14.710500005632641,Sweaters,31.5
2022-03-05 14:54:37 UTC,56.389999389648438,Hi-Tec 60291 Roaring River Vest,49.1345388416639,Sweaters,89.989997863769531
2020-07-13 16:45:23 UTC,4.679999828338623,Hi-Tec 60528 Eagle Mountain Down Vest,50.074948475816704,Sweaters,99.949996948242173
2022-03-15 05:07:23 UTC,49.9900016784668,Volcom Men's Brouhah Sweater,28.238750340249389,Sweaters,59.450000762939446
2022-05-20 03:49:16 UTC,59.520000457763672,Volcom Men's Subsonic Sweater,37.947000006213777,Sweaters,69.5
2021-11-24 08:28:55 UTC,104.5,Volcom Men's Standard Stripe Sweater,25.905000045895576,Sweaters,55
2021-12-19 13:38:07 UTC,18,Volcom Men's Standard Sweater,24.156750347025689,Sweaters,51.950000762939446
2021-03-12 04:02:39 UTC,145,Volcom Men's Friday Night Sweater,31.534999960102141,Sweaters,59.5
2021-11-20 10:26:30 UTC,92.5,Volcom Men's Spike Sweater,23.094750897582621,Sweaters,43.9900016784668
2022-02-04 06:55:08 UTC,19.950000762939453,Volcom Men's Standard Sweater,22.800000011920929,Sweaters,50
2022-03-22 10:09:33 UTC,26.989999771118164,Organic Black Sheep Sweater,86.7509997859597,Sweaters,189
2020-12-28 16:37:20 UTC,265,Handknit Mens Aran Sweater,70.625999920070171,Sweaters,149
2021-03-12 06:07:39 UTC,15.989999771118164,Ben Sherman Men's Plectrum Cable Jumper Shawl Collar,64.795202697063985,Sweaters,134.99000549316406
2021-09-22 04:46:12 UTC,27.989999771118164,Ben Sherman Men's Cable Shawl Collar Cardigan,40.162499982398,Sweaters,78.75
2021-02-18 03:19:26 UTC,219.5,Ben Sherman Men's Intarsia Placement Crew Neck Sweater,50.065000066533685,Sweaters,95
2021-06-27 12:13:46 UTC,99,Ben Sherman Men's Long Sleeve Shawl Collar Cardigan Sweater,45.620821294274478,Sweaters,93.870002746582045
2021-03-11 00:46:13 UTC,148.5,Ben Sherman Men's Cable Crew Neck Sweater,45.1412500673905,Sweaters,83.75
2020-01-05 12:21:09 UTC,103.12999725341795,Ben Sherman Men's Shawl Collar Cardigan,68.886000238358974,Sweaters,129
2021-07-23 10:08:49 UTC,18.989999771118164,Ben Sherman Men's Plectrum Rib Cardigan Sweater,56.889000083785504,Sweaters,110.25
2021-07-20 13:28:53 UTC,36.950000762939446,Ben Sherman Men's Plectrum Basic V-Neck Sweater,63.375000027008362,Sweaters,125
2021-12-05 15:46:25 UTC,51,Ben Sherman Men's Plectrum High Collar Textured Sweater,39.926250017015263,Sweaters,78.75
2022-05-01 15:09:19 UTC,59.979999542236328,Ben Sherman Men's Long Sleeve Fine Stripe Y-Neck Sweater,31.746329432165325,Sweaters,62.369998931884766
2020-01-28 10:50:46 UTC,20.5,ecko unltd. Men's Weekend Warrior Shawl Cardigan,29.630999994347803,Sweaters,59.5
2022-04-19 10:58:47 UTC,179,Tommy Bahama Flip Side Pro Half Zip (T21797),53.801999874413006,Sweaters,98
